Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode,Claim_Ratio,Premium_Band,Age_Group
CUST107171,POL207171,Karthik Reddy,30.0,Mumbai,Travel,2023-02-12,Expired,73316.19,2231187.05,Denied,8839.79,6401.71,Partner,UPI,0.1205707770684756,Very High,26-35
CUST100424,POL200424,Sneha Singh,70.0,Mumbai,Life,2021-07-27,Lapsed,98479.49,2466090.17,Denied,81581.3,8729.8,Broker,UPI,0.8284090423295246,Very High,65+
CUST109191,POL209191,Arun Kumar,70.0,Coimbatore,Life,2022-10-26,Active,11540.15,1455232.46,No Claim,0.0,5617.91,Partner,Auto Debit,0.0,Medium,65+
CUST109859,POL209859,Vijay Nair,59.0,Pune,Annuity,2024-09-18,Active,26733.21,322113.75,Denied,159022.27,1029.18,Online,Cash,5.948491408252132,High,56-65
CUST109785,POL209785,Arun Kumar,40.0,Delhi,Home,2024-05-16,Cancelled,91923.86,1235864.2,Approved,189329.27,4814.54,Partner,Credit Card,2.059631416696383,Very High,36-45
CUST109435,POL209435,Vijay Nair,67.0,Hyderabad,Health,2021-12-04,Active,25484.42,984689.92,Under Review,102939.95,955.08,Broker,Cash,4.039328734968267,High,65+
CUST108824,POL208824,Karthik Reddy,42.0,Kolkata,Annuity,2022-06-16,Cancelled,38185.5,1844539.66,No Claim,0.0,5159.65,Broker,UPI,0.0,High,36-45
CUST108222,POL208222,Meena Rao,45.0,Bangalore,Auto,2024-08-05,Lapsed,42277.3,1518794.38,Denied,53060.95,7368.57,Branch,Bank Transfer,1.255069505384686,High,36-45
CUST100110,POL200110,Sneha Singh,32.0,Bangalore,Auto,2024-03-07,Lapsed,27227.95,766721.35,Denied,146544.38,9688.28,Online,Credit Card,5.3821304945836905,High,26-35
CUST104349,POL204349,Sneha Singh,57.0,Chennai,Auto,2024-08-15,Active,31743.3,1003832.75,Denied,349536.78,3614.81,Branch,Bank Transfer,11.011356097192165,High,56-65
CUST101834,POL201834,Sneha Singh,68.0,Coimbatore,Auto,2024-12-29,Active,90582.44,1740284.54,Under Review,343876.84,7574.52,Partner,Cash,3.7962859026539806,Very High,65+
CUST104464,POL204464,Suresh Verma,67.0,Pune,Term Life,2025-01-18,Expired,71181.11,2446244.81,No Claim,0.0,5862.88,Agent,Debit Card,0.0,Very High,65+
CUST107468,POL207468,Priya Sharma,54.0,Jaipur,Auto,2025-11-25,Expired,29935.82,378026.34,Pending,257423.21,8773.8,Agent,Bank Transfer,8.599170158024734,High,46-55
CUST105867,POL205867,Sneha Singh,53.0,Coimbatore,Auto,2023-10-03,Expired,34477.4,2271110.56,Pending,106149.64,6714.09,Branch,UPI,3.0788180083184926,High,46-55
CUST100389,POL200389,Suresh Verma,19.0,Mumbai,Travel,2024-07-12,Lapsed,56869.22,811996.2,Denied,228714.05,2495.12,Partner,Auto Debit,4.0217546504066695,Very High,18-25
CUST104335,POL204335,Vijay Nair,18.0,Jaipur,Auto,2022-04-21,Active,30532.38,1169448.14,Under Review,316358.44,2025.1,Agent,Credit Card,10.361407790679928,High,18-25
CUST101133,POL201133,Arun Kumar,49.0,Kolkata,Home,2025-12-01,Cancelled,35144.95,2229935.04,Denied,180678.53,1750.45,Broker,Credit Card,5.140952825370359,High,46-55
CUST104933,POL204933,Arun Kumar,33.0,Jaipur,Auto,2023-10-06,Lapsed,70807.48,416580.86,No Claim,0.0,9525.48,Online,Credit Card,0.0,Very High,26-35
CUST100108,POL200108,Sneha Singh,20.0,Chennai,Home,2023-02-06,Lapsed,77407.09,1431458.58,Approved,307218.86,4265.97,Online,UPI,3.9688723604000615,Very High,18-25
CUST105331,POL205331,Vijay Nair,75.0,Jaipur,Term Life,2021-09-09,Active,64028.95,579466.77,Under Review,281057.74,1420.6,Online,UPI,4.3895416057892565,Very High,65+
CUST107695,POL207695,Suresh Verma,66.0,Kolkata,Health,2021-03-24,Lapsed,51107.02,1308906.37,Approved,297387.49,9434.78,Branch,Credit Card,5.818916657633335,Very High,65+
CUST105344,POL205344,Vijay Nair,75.0,Kolkata,Travel,2021-12-03,Expired,24109.84,1152506.6,Approved,49661.38,3780.51,Online,Auto Debit,2.0597971616568174,Medium,65+
CUST106136,POL206136,Suresh Verma,57.0,Hyderabad,Term Life,2022-10-27,Cancelled,57562.91,2310395.07,Approved,113474.84,7619.52,Broker,Credit Card,1.971318684201337,Very High,56-65
CUST104316,POL204316,Priya Sharma,32.0,Pune,Travel,2021-11-02,Active,49358.61,492208.94,No Claim,0.0,8239.77,Partner,Cash,0.0,High,26-35
CUST101520,POL201520,Rahul Patel,56.0,Bangalore,Annuity,2025-07-14,Cancelled,59708.82,2436889.79,Pending,136541.87,7302.34,Online,Auto Debit,2.2867956526355737,Very High,56-65
CUST100925,POL200925,Vijay Nair,35.0,Chennai,Term Life,2025-03-19,Expired,34414.08,389701.9,Approved,216774.37,2233.15,Broker,Debit Card,6.2990023269545485,High,26-35
CUST102799,POL202799,Meena Rao,72.0,Jaipur,Annuity,2025-02-06,Cancelled,20052.44,314820.76,Pending,269090.02,5795.26,Partner,Auto Debit,13.4193155546158,Medium,65+
CUST105108,POL205108,Karthik Reddy,72.0,Hyderabad,Annuity,2023-10-30,Active,59934.85,1283152.66,Denied,136716.71,5769.54,Broker,Debit Card,2.28108871549691,Very High,65+
CUST104089,POL204089,Unknown,46.0,Hyderabad,Home,2021-11-28,Cancelled,12078.21,679773.43,Pending,174838.93,4679.89,Agent,Credit Card,14.475566329779,Medium,46-55
CUST109229,POL209229,Arun Kumar,38.0,Kolkata,Health,2024-10-08,Active,54735.98,1200674.24,No Claim,0.0,5354.2,Online,UPI,0.0,Very High,36-45
CUST101718,POL201718,Arun Kumar,37.0,Delhi,Annuity,2021-05-05,Expired,92439.03,1787751.15,Under Review,26949.05,8105.73,Agent,Auto Debit,0.291533240883207,Very High,36-45
CUST101285,POL201285,Priya Sharma,38.0,Chennai,Term Life,2022-08-09,Cancelled,52215.66,2020199.29,Under Review,115781.08,4888.87,Online,Bank Transfer,2.2173631435473573,Very High,36-45
CUST107007,POL207007,Priya Sharma,37.0,Bangalore,Health,2022-01-01,Expired,74837.1,1260738.67,Pending,67587.39,1416.77,Branch,Auto Debit,0.9031267913909008,Very High,36-45
CUST104474,POL204474,Rahul Patel,75.0,Kolkata,Annuity,2022-03-24,Lapsed,29116.47,1047035.5,Denied,135422.76,5625.29,Agent,Auto Debit,4.651070682675476,High,65+
CUST105713,POL205713,Divya Gupta,64.0,Bangalore,Life,2025-12-09,Active,16740.54,1228301.35,Pending,233808.91,3176.74,Online,Credit Card,13.966628914001578,Medium,56-65
CUST106140,POL206140,Suresh Verma,39.0,Mumbai,Health,2025-01-23,Lapsed,62631.18,1102453.72,Under Review,48599.4,7029.06,Online,Bank Transfer,0.7759617494034122,Very High,36-45
CUST107390,POL207390,Meena Rao,43.0,Hyderabad,Home,2022-04-10,Expired,89318.08,2148214.34,Under Review,133562.29,6511.07,Branch,Credit Card,1.4953555875809244,Very High,36-45
CUST109478,POL209478,Karthik Reddy,41.0,Delhi,Annuity,2025-12-22,Cancelled,78803.64,1979522.96,Pending,302468.08,9884.57,Broker,Cash,3.838250111289276,Very High,36-45
CUST105526,POL205526,Anjali Iyer,67.0,Chennai,Travel,2024-07-19,Active,7538.89,2480216.06,Pending,298517.2,2344.8,Broker,Credit Card,39.596969845693465,Low,65+
CUST106709,POL206709,Suresh Verma,66.0,Bangalore,Home,2024-05-14,Cancelled,14414.21,765764.49,Denied,28974.88,8479.42,Broker,Cash,2.0101608065929386,Medium,65+
CUST105056,POL205056,Karthik Reddy,51.0,Kolkata,Life,2022-05-17,Expired,96037.65,2192604.71,Under Review,241609.28,9404.02,Broker,Auto Debit,2.5157766771677568,Very High,46-55
CUST106483,POL206483,Divya Gupta,48.0,Kolkata,Home,2024-10-30,Active,29758.23,2338129.03,Denied,67070.24,9493.95,Partner,Bank Transfer,2.2538383499287424,High,46-55
CUST101996,POL201996,Suresh Verma,30.0,Ahmedabad,Annuity,2021-01-20,Lapsed,12299.06,2390770.23,No Claim,0.0,8078.01,Agent,Bank Transfer,0.0,Medium,26-35
CUST100144,POL200144,Divya Gupta,43.0,Hyderabad,Life,2023-05-13,Active,83101.63,2438514.1,Under Review,371242.19,9866.96,Partner,Cash,4.467327415840098,Very High,36-45
CUST108599,POL208599,Anjali Iyer,29.0,Delhi,Auto,2025-03-04,Active,23227.13,1833249.35,Approved,15189.91,1068.17,Branch,Credit Card,0.6539727465252917,Medium,26-35
CUST105133,POL205133,Divya Gupta,24.0,Coimbatore,Term Life,2021-11-09,Active,25338.02,2295048.84,Under Review,227341.2,7585.26,Branch,Cash,8.97233485489395,High,18-25
CUST103782,POL203782,Divya Gupta,25.0,Ahmedabad,Life,2023-08-02,Lapsed,63871.71,2094701.48,Approved,267477.2,6517.97,Agent,Auto Debit,4.187725676985946,Very High,18-25
CUST106327,POL206327,Rahul Patel,53.0,Bangalore,Travel,2022-11-10,Expired,53617.9,1453035.56,Approved,174434.72,1083.62,Partner,Auto Debit,3.253292650402197,Very High,46-55
CUST106746,POL206746,Sneha Singh,57.0,Delhi,Travel,2021-09-23,Active,37151.65,166285.27,Under Review,213541.11,6060.2,Agent,Credit Card,5.747823044198575,High,56-65
CUST108311,POL208311,Sneha Singh,51.0,Jaipur,Auto,2023-10-07,Active,93106.17,158389.1,Pending,317155.52,3794.83,Agent,UPI,3.4063856348080908,Very High,46-55
CUST101200,POL201200,Vijay Nair,29.0,Hyderabad,Home,2023-03-03,Active,85193.91,1270499.37,Approved,319740.67,9889.82,Partner,Cash,3.753093032119314,Very High,26-35
CUST101198,POL201198,Suresh Verma,72.0,Chennai,Health,2025-01-12,Active,26231.54,457091.51,No Claim,0.0,4345.66,Online,Auto Debit,0.0,High,65+
CUST103967,POL203967,Priya Sharma,40.0,Kolkata,Term Life,2025-07-30,Lapsed,18969.42,1469536.3,Pending,336326.11,807.0,Branch,Bank Transfer,17.7299100341497,Medium,36-45
CUST102725,POL202725,Suresh Verma,19.0,Chennai,Annuity,2024-07-23,Cancelled,46463.18,283856.75,Approved,289009.29,5237.33,Branch,Credit Card,6.220178859905843,High,18-25
CUST106165,POL206165,Anjali Iyer,51.0,Jaipur,Health,2025-06-11,Expired,37731.13,234686.53,Denied,335953.2,8830.3,Branch,Cash,8.903873273872264,High,46-55
CUST104224,POL204224,Anjali Iyer,71.0,Mumbai,Life,2023-09-12,Lapsed,69745.32,747163.35,Pending,223569.51,3692.37,Broker,Auto Debit,3.2055127139713457,Very High,65+
CUST104762,POL204762,Rahul Patel,66.0,Pune,Auto,2024-07-16,Active,95140.46,104451.98,Denied,329666.33,8838.72,Branch,Debit Card,3.4650487290055145,Very High,65+
CUST104304,POL204304,Vijay Nair,50.0,Delhi,Home,2025-04-21,Expired,29567.55,1057347.4,Denied,343565.85,5943.98,Online,Debit Card,11.619692872760847,High,46-55
CUST105240,POL205240,Karthik Reddy,54.0,Coimbatore,Annuity,2025-07-17,Lapsed,90339.26,1506919.71,Pending,259289.65,8096.94,Agent,Credit Card,2.870176820133351,Very High,46-55
CUST101548,POL201548,Anjali Iyer,51.0,Hyderabad,Life,2024-10-17,Cancelled,62662.42,574570.51,Denied,369161.57,1365.1,Partner,UPI,5.891275344935609,Very High,46-55
CUST107410,POL207410,Priya Sharma,38.0,Hyderabad,Health,2024-05-14,Active,43991.0,1935980.79,Under Review,234915.99,3229.48,Broker,Auto Debit,5.3400920642858765,High,36-45
CUST108724,POL208724,Divya Gupta,25.0,Ahmedabad,Auto,2023-07-10,Cancelled,61227.4,615065.8,Under Review,260726.3,9047.68,Broker,Debit Card,4.258327154182604,Very High,18-25
CUST109226,POL209226,Anjali Iyer,52.0,Delhi,Health,2025-05-19,Expired,95756.88,398841.23,Approved,140961.85,7432.64,Agent,UPI,1.4720806484087618,Very High,46-55
CUST107999,POL207999,Arun Kumar,68.0,Coimbatore,Term Life,2025-05-30,Expired,86081.75,91985.78,No Claim,0.0,2986.71,Agent,UPI,0.0,Very High,65+
CUST104546,POL204546,Karthik Reddy,26.0,Bangalore,Life,2023-06-08,Cancelled,59255.56,2066117.6,Approved,241374.01,3149.5,Online,Auto Debit,4.073440703285903,Very High,26-35
CUST105770,POL205770,Arun Kumar,36.0,Bangalore,Home,2023-01-08,Cancelled,25912.86,1858661.12,Under Review,115241.95,9465.18,Agent,Bank Transfer,4.447287948918027,High,36-45
CUST103353,POL203353,Sneha Singh,40.0,Hyderabad,Term Life,2023-09-29,Expired,24093.75,2125404.59,Approved,213008.77,3167.48,Broker,Auto Debit,8.84083092088197,Medium,36-45
CUST105036,POL205036,Divya Gupta,61.0,Mumbai,Term Life,2022-06-08,Active,37978.84,348803.32,Denied,112654.58,1382.71,Online,Auto Debit,2.966245941160921,High,56-65
CUST107645,POL207645,Suresh Verma,26.0,Jaipur,Life,2025-05-18,Active,11639.44,922968.19,Approved,317277.13,8789.78,Partner,Auto Debit,27.25879681496704,Medium,26-35
CUST102597,POL202597,Divya Gupta,34.0,Coimbatore,Term Life,2021-04-17,Expired,95668.17,1419101.48,Approved,98150.88,5265.68,Agent,Bank Transfer,1.02595126466828,Very High,26-35
CUST107720,POL207720,Rahul Patel,50.0,Bangalore,Annuity,2023-04-15,Lapsed,89845.63,1397266.53,Denied,66594.38,1562.05,Partner,Debit Card,0.7412088935210316,Very High,46-55
CUST104228,POL204228,Divya Gupta,43.0,Bangalore,Life,2022-08-08,Lapsed,5705.75,2361292.11,Denied,371686.08,7960.46,Broker,Bank Transfer,65.14237041580861,Low,36-45
CUST108950,POL208950,Karthik Reddy,40.0,Delhi,Home,2022-02-25,Expired,61397.73,2160826.68,Pending,15039.99,2345.77,Online,Debit Card,0.2449600335386992,Very High,36-45
CUST105437,POL205437,Suresh Verma,48.0,Delhi,Term Life,2024-10-21,Active,31406.82,1294423.26,No Claim,0.0,861.05,Online,UPI,0.0,High,46-55
CUST105197,POL205197,Priya Sharma,45.0,Kolkata,Life,2024-03-30,Expired,21237.02,839408.1,Denied,55308.21,2507.1,Agent,Bank Transfer,2.6043300802089933,Medium,36-45
CUST104629,POL204629,Arun Kumar,24.0,Jaipur,Home,2024-02-13,Cancelled,97487.76,1786349.61,Under Review,214157.91,6745.46,Agent,Debit Card,2.1967671633854344,Very High,18-25
CUST106796,POL206796,Suresh Verma,55.0,Hyderabad,Travel,2025-06-20,Lapsed,52999.26,1834514.94,Under Review,28334.52,623.28,Online,Debit Card,0.5346210494259731,Very High,46-55
CUST105059,POL205059,Divya Gupta,26.0,Chennai,Travel,2022-03-15,Cancelled,46674.52,153231.04,No Claim,0.0,2842.52,Online,UPI,0.0,High,26-35
CUST109999,POL209999,Meena Rao,66.0,Chennai,Life,2023-01-15,Expired,30018.91,310577.74,Under Review,146276.12,4591.18,Agent,Bank Transfer,4.872799178917555,High,65+
CUST102548,POL202548,Suresh Verma,37.0,Kolkata,Home,2023-08-02,Cancelled,78286.5,144018.52,Denied,155596.74,5776.17,Online,UPI,1.98752965070606,Very High,36-45
CUST102863,POL202863,Rahul Patel,25.0,Ahmedabad,Travel,2022-07-26,Lapsed,72847.31,531779.02,Approved,318715.29,4552.6,Broker,Debit Card,4.375114057059897,Very High,18-25
CUST108023,POL208023,Divya Gupta,62.0,Chennai,Term Life,2021-08-28,Active,54644.44,234456.3,Under Review,106193.29,677.98,Online,Cash,1.943350320727964,Very High,56-65
CUST104796,POL204796,Priya Sharma,61.0,Kolkata,Travel,2021-06-15,Lapsed,31727.92,1011229.2,Approved,97113.94,8974.19,Online,Credit Card,3.0608353777997426,High,56-65
CUST104461,POL204461,Meena Rao,47.0,Delhi,Life,2021-06-13,Active,88692.13,960620.76,Approved,310889.27,7224.87,Online,Debit Card,3.5052633193046554,Very High,46-55
CUST101149,POL201149,Priya Sharma,52.0,Hyderabad,Annuity,2025-02-05,Cancelled,28000.63,405086.15,Pending,224426.45,1588.54,Broker,Cash,8.01505001851744,High,46-55
CUST102880,POL202880,Karthik Reddy,42.0,Chennai,Life,2022-08-08,Lapsed,26099.68,1707545.4,No Claim,0.0,3055.83,Agent,Cash,0.0,High,36-45
CUST101526,POL201526,Sneha Singh,26.0,Kolkata,Annuity,2023-12-23,Expired,49620.73,2395681.31,No Claim,0.0,7582.24,Online,Bank Transfer,0.0,High,26-35
CUST107779,POL207779,Arun Kumar,44.0,Hyderabad,Life,2025-04-24,Expired,47078.81,2418276.53,Approved,189085.71,5721.51,Broker,Cash,4.0163655368519295,High,36-45
CUST108488,POL208488,Vijay Nair,66.0,Bangalore,Home,2023-10-29,Cancelled,25876.19,2216932.34,Pending,89701.3,548.13,Broker,Bank Transfer,3.4665574800617867,High,65+
CUST108370,POL208370,Sneha Singh,47.0,Chennai,Home,2021-05-23,Expired,7701.29,2012361.61,Approved,193837.95,2347.37,Branch,Debit Card,25.169543024610164,Low,46-55
CUST101403,POL201403,Meena Rao,59.0,Mumbai,Travel,2025-05-24,Active,23575.98,1710261.54,Pending,36667.88,8784.11,Broker,Auto Debit,1.5553067147155706,Medium,56-65
CUST103643,POL203643,Vijay Nair,58.0,Ahmedabad,Term Life,2023-05-24,Cancelled,85004.2,936419.78,Under Review,339991.23,9095.44,Partner,UPI,3.9996991913340754,Very High,56-65
CUST104624,POL204624,Rahul Patel,43.0,Ahmedabad,Home,2024-07-12,Active,87581.33,2175579.77,Under Review,265401.42,4483.02,Broker,Debit Card,3.0303424257201845,Very High,36-45
CUST108546,POL208546,Vijay Nair,51.0,Mumbai,Home,2025-10-20,Cancelled,87793.91,1345663.49,No Claim,0.0,5698.53,Partner,Debit Card,0.0,Very High,46-55
CUST103230,POL203230,Rahul Patel,63.0,Hyderabad,Auto,2023-06-26,Lapsed,81364.36,1985424.53,Denied,130797.98,2441.91,Broker,Bank Transfer,1.6075586411544316,Very High,56-65
CUST102025,POL202025,Karthik Reddy,36.0,Ahmedabad,Annuity,2025-11-19,Lapsed,10195.67,81048.26,No Claim,0.0,9793.74,Broker,Cash,0.0,Medium,36-45
CUST104837,POL204837,Vijay Nair,29.0,Pune,Auto,2024-09-04,Active,8784.68,322616.99,Pending,325340.81,4303.7,Agent,Auto Debit,37.0350211959912,Low,26-35
CUST100505,POL200505,Meena Rao,53.0,Chennai,Home,2022-04-21,Cancelled,76764.9,341285.26,Approved,163821.0,9086.39,Broker,UPI,2.134061270189892,Very High,46-55
CUST100206,POL200206,Meena Rao,60.0,Chennai,Annuity,2024-03-05,Cancelled,37572.79,307824.79,Under Review,243535.75,7023.9,Online,Cash,6.481705244673073,High,56-65
CUST109686,POL209686,Suresh Verma,63.0,Ahmedabad,Life,2022-07-06,Active,88779.0,1291211.01,Denied,81504.9,4282.88,Broker,Credit Card,0.9180650829588076,Very High,56-65
CUST105136,POL205136,Vijay Nair,19.0,Delhi,Auto,2023-06-13,Expired,13338.04,1432761.71,Pending,15995.83,7823.97,Partner,Debit Card,1.1992639098398266,Medium,18-25
CUST103651,POL203651,Meena Rao,42.0,Delhi,Term Life,2024-04-27,Expired,75443.89,780283.21,Pending,118616.7,4660.34,Broker,Auto Debit,1.5722505825190085,Very High,36-45
CUST105849,POL205849,Sneha Singh,75.0,Hyderabad,Term Life,2024-12-24,Lapsed,78206.43,2428293.18,Denied,107195.26,5853.08,Broker,Auto Debit,1.3706706724753963,Very High,65+
CUST104865,POL204865,Sneha Singh,46.0,Bangalore,Auto,2022-11-05,Lapsed,33825.76,1755253.45,Pending,374143.97,4777.46,Online,UPI,11.060918365174942,High,46-55
CUST109047,POL209047,Arun Kumar,67.0,Coimbatore,Auto,2025-02-08,Active,30532.37,2185352.1,Denied,178348.68,6084.21,Branch,Auto Debit,5.841298268034876,High,65+
CUST105923,POL205923,Divya Gupta,67.0,Bangalore,Life,2025-08-29,Cancelled,79556.02,97478.27,Pending,35275.86,711.8,Online,Auto Debit,0.4434090594275581,Very High,65+
CUST107325,POL207325,Priya Sharma,52.0,Chennai,Auto,2021-05-01,Cancelled,45592.1,72893.39,Denied,98918.22,2009.53,Agent,UPI,2.169635090289765,High,46-55
CUST104377,POL204377,Vijay Nair,46.0,Coimbatore,Term Life,2023-07-20,Cancelled,30765.16,1303131.32,Pending,328732.59,9085.63,Broker,Auto Debit,10.685222829980408,High,46-55
CUST100397,POL200397,Meena Rao,52.0,Pune,Auto,2024-07-12,Expired,51997.71,1293806.65,No Claim,0.0,773.82,Branch,Bank Transfer,0.0,Very High,46-55
CUST109499,POL209499,Sneha Singh,48.0,Delhi,Home,2024-05-08,Expired,74027.95,1298604.76,Under Review,100873.51,6231.13,Agent,Credit Card,1.3626408674021095,Very High,46-55
CUST104585,POL204585,Arun Kumar,52.0,Ahmedabad,Life,2024-01-13,Lapsed,70305.76,1905059.39,Under Review,32421.56,6248.78,Agent,Auto Debit,0.461150836005471,Very High,46-55
CUST103541,POL203541,Meena Rao,36.0,Bangalore,Home,2024-05-05,Active,85194.21,56429.77,Denied,161511.3,8441.69,Branch,UPI,1.8958013696001168,Very High,36-45
CUST105787,POL205787,Sneha Singh,21.0,Bangalore,Home,2024-11-29,Expired,88254.36,2112105.01,Approved,131531.02,5983.43,Broker,Bank Transfer,1.4903628557274675,Very High,18-25
CUST103481,POL203481,Karthik Reddy,73.0,Bangalore,Annuity,2025-08-14,Expired,16136.24,160130.0,Pending,100254.49,882.58,Online,Bank Transfer,6.213001913704804,Medium,65+
CUST103720,POL203720,Arun Kumar,67.0,Mumbai,Term Life,2022-09-06,Expired,80450.82,780600.03,Under Review,78603.37,8368.24,Broker,Credit Card,0.9770362812958276,Very High,65+
CUST109233,POL209233,Vijay Nair,53.0,Pune,Health,2025-04-29,Active,93964.77,681353.99,Denied,291053.73,6215.0,Branch,Cash,3.09747717149736,Very High,46-55
CUST102070,POL202070,Meena Rao,44.0,Jaipur,Life,2025-07-11,Active,31490.8,2351072.03,No Claim,0.0,6428.84,Agent,Auto Debit,0.0,High,36-45
CUST108032,POL208032,Karthik Reddy,31.0,Pune,Annuity,2022-05-29,Lapsed,26823.82,379170.07,Pending,146070.4,2376.94,Agent,Cash,5.445548024106932,High,26-35
CUST102092,POL202092,Priya Sharma,40.0,Bangalore,Home,2022-05-14,Cancelled,72496.47,1541875.7,No Claim,0.0,2966.64,Partner,Debit Card,0.0,Very High,36-45
CUST109188,POL209188,Anjali Iyer,67.0,Jaipur,Travel,2023-08-26,Lapsed,77048.04,395003.5,Approved,330267.77,4521.02,Branch,Credit Card,4.286517476628868,Very High,65+
CUST101436,POL201436,Anjali Iyer,61.0,Ahmedabad,Term Life,2025-11-24,Cancelled,38016.23,541769.69,Denied,217295.26,6739.57,Online,UPI,5.715855044016727,High,56-65
CUST107276,POL207276,Karthik Reddy,30.0,Hyderabad,Annuity,2025-03-25,Lapsed,10074.84,1186419.92,Under Review,371149.64,1975.31,Broker,Cash,36.83925898575065,Medium,26-35
CUST106192,POL206192,Divya Gupta,58.0,Bangalore,Travel,2022-07-14,Cancelled,48809.5,580966.86,Approved,116426.0,6001.98,Broker,UPI,2.385314334299675,High,56-65
CUST109502,POL209502,Vijay Nair,48.0,Kolkata,Auto,2023-12-24,Expired,8656.34,416337.23,No Claim,0.0,8583.94,Online,Debit Card,0.0,Low,46-55
CUST104477,POL204477,Vijay Nair,55.0,Chennai,Travel,2021-04-19,Active,48284.28,1651542.08,Approved,49236.1,4103.96,Online,Credit Card,1.0197128340735329,High,46-55
CUST107471,POL207471,Anjali Iyer,35.0,Hyderabad,Auto,2024-09-14,Cancelled,45793.48,1443842.95,Denied,135745.92,5717.76,Partner,UPI,2.964306709164711,High,26-35
CUST109469,POL209469,Vijay Nair,59.0,Bangalore,Home,2022-03-30,Cancelled,78723.67,296717.97,Pending,261622.88,9887.5,Agent,Debit Card,3.3233064464601307,Very High,56-65
CUST106909,POL206909,Sneha Singh,34.0,Jaipur,Term Life,2024-11-27,Active,8288.63,1706256.02,No Claim,0.0,9484.23,Agent,UPI,0.0,Low,26-35
CUST109590,POL209590,Arun Kumar,50.0,Chennai,Auto,2025-11-09,Expired,54868.52,260857.4,Denied,363710.33,7403.89,Agent,Credit Card,6.628761446454178,Very High,46-55
CUST105075,POL205075,Karthik Reddy,53.0,Delhi,Term Life,2021-12-26,Cancelled,99751.74,578854.97,Approved,182958.14,3849.88,Online,UPI,1.8341348231118573,Very High,46-55
CUST102238,POL202238,Suresh Verma,44.0,Jaipur,Home,2022-02-06,Expired,62871.67,1104971.85,Approved,15115.97,9662.34,Agent,Cash,0.240425775233901,Very High,36-45
CUST107607,POL207607,Sneha Singh,50.0,Bangalore,Term Life,2021-11-23,Expired,46380.53,1821372.26,No Claim,0.0,4225.13,Online,Auto Debit,0.0,High,46-55
CUST100716,POL200716,Arun Kumar,68.0,Delhi,Health,2023-12-07,Cancelled,77064.64,1092738.16,Approved,10261.96,4173.55,Partner,Cash,0.1331604222117951,Very High,65+
CUST108631,POL208631,Priya Sharma,48.0,Pune,Travel,2021-05-07,Active,65492.48,2276500.77,Under Review,215563.06,8228.77,Online,Auto Debit,3.2914169687878667,Very High,46-55
CUST106289,POL206289,Sneha Singh,40.0,Pune,Term Life,2022-02-04,Lapsed,82678.91,1837862.54,Under Review,369220.45,4987.03,Broker,Debit Card,4.465715017287963,Very High,36-45
CUST105854,POL205854,Arun Kumar,42.0,Bangalore,Travel,2025-03-13,Lapsed,70526.35,127858.68,Pending,93444.11,3942.1,Agent,Auto Debit,1.324953155806305,Very High,36-45
CUST107751,POL207751,Suresh Verma,61.0,Coimbatore,Term Life,2022-03-03,Lapsed,54920.82,346954.24,Under Review,355141.49,3335.94,Broker,UPI,6.46642730388949,Very High,56-65
CUST106197,POL206197,Priya Sharma,61.0,Bangalore,Term Life,2021-07-04,Cancelled,32145.46,1720832.02,Pending,76582.97,7729.88,Partner,UPI,2.3823883683730145,High,56-65
CUST105878,POL205878,Vijay Nair,45.0,Chennai,Annuity,2023-09-08,Cancelled,35330.07,66842.32,Approved,360591.17,1274.43,Broker,UPI,10.206353115066005,High,36-45
CUST104573,POL204573,Anjali Iyer,45.0,Jaipur,Health,2024-06-18,Expired,38658.19,1601682.51,No Claim,0.0,3872.46,Broker,Cash,0.0,High,36-45
CUST103477,POL203477,Sneha Singh,23.0,Chennai,Annuity,2024-03-29,Active,9552.66,145855.79,Approved,239676.44,5417.34,Branch,Bank Transfer,25.09002099938656,Low,18-25
CUST108652,POL208652,Arun Kumar,44.0,Hyderabad,Annuity,2022-02-07,Cancelled,56476.24,2464032.59,Pending,269008.14,6575.18,Branch,Cash,4.763209094656443,Very High,36-45
CUST101545,POL201545,Rahul Patel,23.0,Mumbai,Home,2021-05-02,Lapsed,63002.74,1894691.21,Under Review,41034.53,1155.62,Partner,Bank Transfer,0.6513134190671708,Very High,18-25
CUST103724,POL203724,Karthik Reddy,60.0,Pune,Home,2022-04-03,Cancelled,40528.64,1109705.36,No Claim,0.0,9713.52,Broker,Debit Card,0.0,High,56-65
CUST109545,POL209545,Priya Sharma,26.0,Coimbatore,Annuity,2024-08-14,Expired,93558.51,1899840.46,Approved,140939.72,3681.42,Branch,Bank Transfer,1.506433995154476,Very High,26-35
CUST100146,POL200146,Sneha Singh,52.0,Jaipur,Annuity,2025-10-28,Cancelled,6900.73,1431486.87,Pending,232322.51,3440.12,Online,Bank Transfer,33.66636718144313,Low,46-55
CUST100474,POL200474,Anjali Iyer,35.0,Kolkata,Annuity,2024-01-17,Cancelled,46704.25,1701106.74,Under Review,47097.98,9461.21,Online,Bank Transfer,1.0084302820407136,High,26-35
