Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode
CUST109155,POL209155,Amit Joshi,54,Delhi,Life,2024-11-21,Active,44022.7,387767.55,No Claim,0.0,1820.67,Online,Debit Card
CUST109156,POL209156,Kavya Iyer,49,Ahmedabad,Annuity,2025-03-21,Active,42713.32,1279725.95,No Claim,0.0,2803.25,Broker,Auto Debit
CUST109157,POL209157,Kavya Verma,39,Chennai,Life,2025-01-22,Expired,43562.97,1269477.33,Approved,75256.33,1125.63,Agent,UPI
CUST109158,POL209158,Pooja Singh,38,Hyderabad,Auto,2024-09-15,Active,10351.8,102765.95,No Claim,0.0,500.0,Partner,UPI
CUST109159,POL209159,Kavya Mehta,38,Hyderabad,Term Life,2023-04-25,Active,29520.09,812960.86,Denied,132060.38,3321.68,Agent,Bank Transfer
CUST109160,POL209160,Arun Patel,36,Coimbatore,Health,2024-04-07,Active,27297.47,404957.81,No Claim,0.0,3107.63,Partner,Credit Card
CUST109161,POL209161,Anjali Iyer,37,Coimbatore,Auto,2025-09-13,Lapsed,13577.47,139841.42,No Claim,0.0,500.0,Broker,UPI
CUST109162,POL209162,Swathi Mehta,55,Hyderabad,Home,2022-01-01,Active,16611.8,341271.75,Pending,47278.25,1219.87,Online,Cash
CUST109163,POL209163,Pooja Pillai,44,Pune,Life,2024-04-16,Cancelled,40658.97,1102161.14,No Claim,0.0,1372.36,Agent,UPI
CUST109164,POL209164,Neha Kumar,58,Jaipur,Travel,2022-10-17,Active,4583.77,52771.78,Pending,1309.35,500.0,Online,Bank Transfer
CUST109165,POL209165,Divya Rao,38,Pune,Health,2024-10-17,Active,26827.93,787250.01,No Claim,0.0,2208.78,Agent,UPI
CUST109166,POL209166,Vijay Mehta,24,Delhi,Health,2023-01-30,Active,28884.12,416208.27,No Claim,0.0,2069.72,Online,Auto Debit
CUST109167,POL209167,Aishwarya Patel,61,Chennai,Auto,2022-10-01,Active,18073.89,371048.09,No Claim,0.0,1300.81,Online,Credit Card
CUST109168,POL209168,Priya Kumar,59,Bengaluru,Auto,2025-12-04,Active,20623.7,466848.81,No Claim,0.0,1682.84,Broker,Bank Transfer
CUST109169,POL209169,Amit Rao,39,Chennai,Term Life,2023-11-30,Active,26479.36,416140.03,Under Review,26778.43,1695.59,Online,Auto Debit
CUST109170,POL209170,Neha Rao,70,Pune,Term Life,2023-07-13,Cancelled,28744.84,785154.01,No Claim,0.0,2678.76,Agent,UPI
CUST109171,POL209171,Suresh Joshi,38,Hyderabad,Auto,2022-02-20,Active,20872.95,622708.01,No Claim,0.0,1904.09,Partner,UPI
CUST109172,POL209172,Suresh Kumar,43,Delhi,Health,2024-10-10,Active,29103.49,494315.46,No Claim,0.0,1565.25,Agent,Bank Transfer
CUST109173,POL209173,Naveen Gupta,35,Pune,Health,2021-09-12,Active,19911.91,222878.04,No Claim,0.0,1832.59,Broker,Bank Transfer
CUST109174,POL209174,Ravi Mehta,68,Delhi,Health,2024-03-12,Active,20184.2,554255.23,No Claim,0.0,1095.84,Online,Bank Transfer
CUST109175,POL209175,Ravi Joshi,60,Hyderabad,Auto,2025-11-11,Active,27490.41,538008.48,Approved,127792.32,2166.72,Agent,Debit Card
CUST109176,POL209176,Suresh Sharma,46,Bengaluru,Term Life,2025-10-30,Active,11853.42,287841.94,No Claim,0.0,500.0,Agent,Auto Debit
CUST109177,POL209177,Swathi Rao,44,Bengaluru,Health,2022-12-11,Active,17072.8,271130.33,No Claim,0.0,880.48,Agent,Bank Transfer
CUST109178,POL209178,Naveen Mehta,69,Bengaluru,Health,2022-07-31,Active,18631.44,195502.35,No Claim,0.0,779.55,Agent,UPI
CUST109179,POL209179,Pooja Iyer,52,Coimbatore,Auto,2023-06-19,Active,11768.25,316615.03,Denied,19086.96,1399.24,Online,Cash
CUST109180,POL209180,Neha Rao,62,Mumbai,Life,2021-01-11,Active,35962.6,669892.16,Denied,63800.54,2918.64,Agent,Credit Card
CUST109181,POL209181,Sneha Kumar,54,Mumbai,Travel,2025-07-02,Active,10054.85,104564.53,Approved,41187.86,879.22,Online,Bank Transfer
CUST109182,POL209182,Pooja Menon,45,Hyderabad,Auto,2021-01-26,Active,10434.5,126485.77,No Claim,0.0,874.03,Agent,UPI
CUST109183,POL209183,Anjali Joshi,41,Ahmedabad,Auto,2023-08-15,Expired,14895.43,362161.8,No Claim,0.0,500.0,Branch,Bank Transfer
CUST109184,POL209184,Ravi Das,45,Mumbai,Health,2022-02-25,Active,34378.81,937444.62,No Claim,0.0,3157.69,Branch,Debit Card
CUST109185,POL209185,Neha Iyer,30,Ahmedabad,Term Life,2025-08-14,Active,19119.5,269545.15,No Claim,0.0,1871.77,Partner,Bank Transfer
CUST109186,POL209186,Amit Patel,71,Hyderabad,Life,2024-05-29,Active,42677.41,604677.89,No Claim,0.0,2307.08,Agent,Debit Card
CUST109187,POL209187,Divya Iyer,66,Bengaluru,Term Life,2022-05-11,Active,28591.97,292702.63,No Claim,0.0,2248.93,Broker,Cash
CUST109188,POL209188,Sneha Reddy,61,Ahmedabad,Health,2024-06-14,Expired,36080.66,621132.87,Under Review,138380.98,821.17,Agent,Auto Debit
CUST109189,POL209189,Priya Kumar,38,Pune,Term Life,2021-08-25,Lapsed,17735.17,489689.63,No Claim,0.0,731.36,Agent,Bank Transfer
CUST109190,POL209190,Karthik Das,33,Bengaluru,Travel,2023-10-06,Active,6027.28,70009.65,Pending,15590.98,500.0,Branch,Bank Transfer
CUST109191,POL209191,Neha Joshi,52,Kolkata,Life,2021-08-07,Active,38458.06,966894.84,No Claim,0.0,1754.63,Online,UPI
CUST109192,POL209192,Priya Rao,51,Coimbatore,Term Life,2025-02-19,Active,21672.27,277745.81,Denied,88191.88,1261.16,Agent,Credit Card
CUST109193,POL209193,Manoj Iyer,51,Kolkata,Home,2022-04-06,Active,19126.86,238273.26,Denied,65703.7,800.23,Agent,UPI
CUST109194,POL209194,Meena Singh,54,Mumbai,Life,2022-10-25,Active,31796.77,264828.47,No Claim,0.0,1362.99,Branch,Debit Card
CUST109195,POL209195,Santhosh Mehta,51,Ahmedabad,Life,2022-09-27,Active,31235.56,710111.0,No Claim,0.0,3611.67,Online,Debit Card
CUST109196,POL209196,Swathi Reddy,53,Hyderabad,Home,2024-03-13,Active,13446.97,222027.45,Under Review,15733.22,609.36,Agent,Credit Card
CUST109197,POL209197,Karthik Verma,68,Jaipur,Home,2023-09-17,Active,18077.41,531882.71,No Claim,0.0,1386.29,Partner,UPI
CUST109198,POL209198,Pooja Mehta,59,Delhi,Travel,2021-07-08,Active,5492.74,50185.0,No Claim,0.0,500.0,Online,Auto Debit
CUST109199,POL209199,Naveen Sharma,54,Hyderabad,Travel,2021-09-12,Active,6117.96,57818.54,No Claim,0.0,500.0,Agent,Bank Transfer
CUST109200,POL209200,Arun Joshi,43,Jaipur,Home,2021-03-09,Lapsed,18654.81,265979.9,Denied,31098.41,500.77,Online,Credit Card
CUST109201,POL209201,Amit Pillai,47,Bengaluru,Travel,2022-09-08,Expired,8126.87,161164.32,No Claim,0.0,547.45,Agent,Credit Card
CUST109202,POL209202,Pooja Sharma,59,Bengaluru,Auto,2021-12-02,Expired,21326.92,521773.6,Pending,11522.71,2536.05,Agent,Credit Card
CUST109203,POL209203,Arun Rao,45,Hyderabad,Health,2022-11-02,Active,28428.45,416943.99,Approved,105358.47,1380.14,Partner,Cash
CUST109204,POL209204,Kavya Singh,53,Jaipur,Term Life,2023-04-01,Active,18055.89,276941.56,Approved,8916.02,500.0,Agent,UPI
CUST109205,POL209205,Aishwarya Iyer,71,Coimbatore,Life,2023-05-24,Expired,33706.06,803066.11,No Claim,0.0,3359.76,Branch,Auto Debit
CUST109206,POL209206,Ravi Rao,34,Hyderabad,Health,2024-12-03,Active,14405.92,232442.63,No Claim,0.0,650.31,Agent,Credit Card
CUST109207,POL209207,Divya Das,53,Delhi,Travel,2021-10-27,Active,7033.63,157246.01,No Claim,0.0,738.94,Agent,Auto Debit
CUST109208,POL209208,Rahul Iyer,71,Jaipur,Auto,2025-06-14,Lapsed,21503.68,320669.6,Approved,88948.4,979.45,Agent,Auto Debit
CUST109209,POL209209,Karthik Singh,32,Coimbatore,Life,2021-12-23,Active,28403.95,846899.02,No Claim,0.0,3043.52,Online,Bank Transfer
CUST109210,POL209210,Naveen Rao,55,Pune,Life,2021-09-13,Active,15922.52,448474.85,No Claim,0.0,1773.65,Online,Auto Debit
CUST109211,POL209211,Vijay Pillai,51,Pune,Home,2023-10-05,Active,19816.52,414294.37,Under Review,59922.52,1547.17,Agent,Bank Transfer
CUST109212,POL209212,Karthik Iyer,50,Chennai,Annuity,2021-12-19,Active,36786.35,1071967.8,Approved,92903.36,3803.26,Branch,UPI
CUST109213,POL209213,Priya Patel,57,Bengaluru,Auto,2025-10-22,Active,12982.73,264319.39,Denied,43663.07,1385.21,Branch,Auto Debit
CUST109214,POL209214,Arun Patel,33,Jaipur,Auto,2025-03-25,Active,29155.85,779196.29,No Claim,0.0,1602.22,Branch,UPI
CUST109215,POL209215,Neha Reddy,24,Ahmedabad,Health,2022-06-08,Active,34906.42,1010810.28,No Claim,0.0,2996.68,Agent,Debit Card
CUST109216,POL209216,Manoj Joshi,33,Bengaluru,Health,2023-08-08,Cancelled,15940.21,469734.54,Denied,55530.05,1282.56,Agent,Credit Card
CUST109217,POL209217,Priya Iyer,40,Delhi,Life,2023-01-26,Active,37181.97,1092459.08,No Claim,0.0,2336.93,Broker,Credit Card
CUST109218,POL209218,Vijay Menon,68,Delhi,Health,2025-09-14,Active,24623.87,669926.22,No Claim,0.0,2355.95,Online,Cash
CUST109219,POL209219,Sneha Singh,28,Pune,Auto,2021-10-11,Active,15628.08,260809.2,No Claim,0.0,1049.64,Agent,Credit Card
CUST109220,POL209220,Arun Sharma,27,Mumbai,Health,2024-08-28,Active,28661.8,854866.21,Pending,94513.12,1339.2,Online,Debit Card
CUST109221,POL209221,Vijay Mehta,40,Jaipur,Life,2021-04-09,Active,29193.04,734196.72,No Claim,0.0,1393.52,Agent,Credit Card
CUST109222,POL209222,Amit Singh,68,Delhi,Travel,2021-07-16,Active,9999.32,267263.25,Pending,39798.99,500.0,Agent,Auto Debit
CUST109223,POL209223,Aishwarya Rao,71,Mumbai,Term Life,2022-04-27,Expired,23831.93,609828.62,No Claim,0.0,656.26,Agent,UPI
CUST109224,POL209224,Kavya Singh,39,Jaipur,Annuity,2023-05-28,Active,38792.05,799302.14,No Claim,0.0,1323.67,Branch,UPI
CUST109225,POL209225,Karthik Mehta,65,Bengaluru,Home,2024-06-03,Active,15706.09,312649.64,No Claim,0.0,1427.37,Online,UPI
CUST109226,POL209226,Sneha Singh,63,Bengaluru,Life,2022-09-07,Active,16372.53,280105.25,Approved,58468.86,518.91,Agent,Bank Transfer
CUST109227,POL209227,Anjali Joshi,71,Hyderabad,Travel,2022-09-10,Active,4725.11,50825.62,No Claim,0.0,500.0,Partner,UPI
CUST109228,POL209228,Divya Kumar,56,Coimbatore,Life,2024-10-20,Expired,16788.36,366775.28,No Claim,0.0,1134.58,Online,Debit Card
CUST109229,POL209229,Arun Joshi,54,Mumbai,Home,2022-01-03,Lapsed,9296.59,140124.01,No Claim,0.0,500.0,Broker,Bank Transfer
CUST109230,POL209230,Anjali Singh,25,Coimbatore,Travel,2022-07-24,Active,4054.71,49559.9,Pending,11192.36,500.0,Agent,UPI
CUST109231,POL209231,Aishwarya Reddy,66,Jaipur,Travel,2022-08-13,Active,3675.69,50578.01,No Claim,0.0,500.0,Partner,Auto Debit
CUST109232,POL209232,Sneha Reddy,70,Delhi,Annuity,2024-01-04,Active,49716.83,821233.26,Approved,228525.79,5875.26,Broker,Credit Card
CUST109233,POL209233,Meena Menon,63,Bengaluru,Travel,2023-12-02,Active,6996.79,57178.64,No Claim,0.0,717.26,Online,Cash
CUST109234,POL209234,Meena Rao,68,Hyderabad,Home,2022-02-26,Active,20610.94,323222.74,Approved,110484.11,1438.2,Partner,Cash
CUST109235,POL209235,Aishwarya Reddy,27,Ahmedabad,Health,2023-04-16,Lapsed,16158.93,355845.41,Pending,55695.41,528.19,Branch,Credit Card
CUST109236,POL209236,Arun Menon,49,Pune,Term Life,2024-04-19,Active,26556.04,329514.67,No Claim,0.0,787.05,Online,Debit Card
CUST109237,POL209237,Meena Mehta,29,Delhi,Life,2022-06-29,Expired,18298.5,231941.82,No Claim,0.0,656.71,Partner,Bank Transfer
CUST109238,POL209238,Sneha Patel,27,Mumbai,Term Life,2021-03-12,Active,16276.85,186486.12,Denied,64686.29,618.34,Agent,Credit Card
CUST109239,POL209239,Pooja Sharma,29,Mumbai,Health,2025-05-11,Active,21071.02,279152.2,Under Review,60995.99,2010.83,Agent,Credit Card
CUST109240,POL209240,Santhosh Patel,64,Ahmedabad,Life,2024-02-03,Active,22660.51,194422.28,No Claim,0.0,2656.82,Broker,Auto Debit
CUST109241,POL209241,Divya Sharma,33,Pune,Term Life,2024-05-08,Active,12618.61,372581.95,No Claim,0.0,1206.0,Branch,UPI
CUST109242,POL209242,Naveen Patel,47,Delhi,Life,2024-01-30,Active,34745.01,330337.91,No Claim,0.0,3364.13,Agent,Cash
CUST109243,POL209243,Kavya Joshi,56,Delhi,Term Life,2023-02-07,Active,10068.09,241851.03,No Claim,0.0,1154.65,Agent,UPI
CUST109244,POL209244,Manoj Kumar,37,Pune,Health,2021-11-03,Active,31257.62,435589.36,Approved,72663.77,931.51,Agent,Bank Transfer
CUST109245,POL209245,Pooja Sharma,55,Hyderabad,Term Life,2025-05-29,Lapsed,10737.95,203335.17,Under Review,51137.13,500.0,Agent,Credit Card
CUST109246,POL209246,Sneha Nair,54,Kolkata,Home,2025-09-03,Active,24156.78,369690.6,Pending,29755.01,2647.38,Agent,Auto Debit
CUST109247,POL209247,Aishwarya Gupta,45,Chennai,Home,2022-01-12,Active,22576.6,662723.29,No Claim,0.0,1696.31,Agent,Bank Transfer
CUST109248,POL209248,Naveen Mehta,57,Delhi,Health,2022-10-17,Expired,22132.33,351701.27,No Claim,0.0,991.78,Broker,Debit Card
CUST109249,POL209249,Amit Iyer,55,Pune,Life,2022-11-09,Lapsed,19795.38,353373.84,No Claim,0.0,791.94,Agent,Credit Card
CUST109250,POL209250,Neha Gupta,29,Bengaluru,Term Life,2022-02-03,Cancelled,27138.59,807403.9,No Claim,0.0,2190.02,Online,Debit Card
CUST109251,POL209251,Arun Singh,67,Bengaluru,Life,2025-12-02,Active,35239.77,358793.82,No Claim,0.0,2948.73,Online,UPI
CUST109252,POL209252,Naveen Patel,56,Jaipur,Health,2021-08-09,Active,24315.6,352679.69,No Claim,0.0,2331.1,Partner,UPI
CUST109253,POL209253,Vijay Nair,57,Bengaluru,Home,2025-06-07,Active,13520.22,222803.44,No Claim,0.0,1144.02,Online,Credit Card
CUST109254,POL209254,Naveen Nair,30,Hyderabad,Auto,2021-07-01,Active,21013.4,376006.18,No Claim,0.0,1934.9,Agent,Auto Debit
CUST109255,POL209255,Vijay Kumar,26,Chennai,Health,2021-11-03,Active,22146.48,643618.98,No Claim,0.0,2024.29,Agent,Debit Card
CUST109256,POL209256,Aishwarya Mehta,38,Jaipur,Life,2022-06-06,Active,29733.29,487606.34,No Claim,0.0,748.01,Branch,Credit Card
CUST109257,POL209257,Swathi Kumar,24,Chennai,Life,2024-11-20,Active,41439.92,588195.42,No Claim,0.0,3776.7,Agent,Cash
CUST109258,POL209258,Santhosh Rao,53,Mumbai,Term Life,2023-10-11,Active,28758.93,428910.53,No Claim,0.0,1033.85,Partner,Bank Transfer
CUST109259,POL209259,Amit Singh,64,Kolkata,Life,2021-01-04,Cancelled,45050.69,485590.9,Pending,173831.85,3156.86,Online,Bank Transfer
CUST109260,POL209260,Divya Menon,25,Bengaluru,Annuity,2023-05-13,Active,54205.47,601477.54,No Claim,0.0,2450.67,Online,Bank Transfer
CUST109261,POL209261,Rahul Joshi,62,Ahmedabad,Health,2023-04-28,Active,31514.75,419965.98,No Claim,0.0,2775.14,Branch,UPI
CUST109262,POL209262,Manoj Mehta,67,Ahmedabad,Life,2023-03-15,Cancelled,29372.64,346163.97,Pending,27237.25,1472.94,Agent,Credit Card
CUST109263,POL209263,Rahul Iyer,24,Hyderabad,Auto,2024-07-28,Active,11647.22,179705.87,Under Review,49652.84,1295.69,Online,Auto Debit
CUST109264,POL209264,Sneha Gupta,46,Mumbai,Life,2021-08-03,Active,34822.84,385960.26,No Claim,0.0,863.2,Agent,Auto Debit
CUST109265,POL209265,Anjali Gupta,50,Kolkata,Home,2023-08-30,Active,14883.4,304269.32,Denied,21486.08,1000.53,Broker,Debit Card
CUST109266,POL209266,Priya Mehta,28,Delhi,Term Life,2025-06-22,Active,23503.69,679593.33,No Claim,0.0,1474.82,Online,UPI
CUST109267,POL209267,Ravi Iyer,49,Delhi,Life,2024-12-14,Lapsed,22200.18,420875.23,Approved,75862.14,868.68,Broker,Debit Card
CUST109268,POL209268,Aishwarya Patel,59,Bengaluru,Term Life,2021-04-11,Lapsed,25041.65,446323.51,Approved,23499.25,676.01,Partner,UPI
CUST109269,POL209269,Amit Nair,63,Pune,Health,2023-08-21,Active,16229.94,196164.31,No Claim,0.0,690.91,Branch,UPI
CUST109270,POL209270,Rahul Kumar,52,Mumbai,Life,2025-03-25,Cancelled,40304.1,519613.62,Pending,8188.88,1328.54,Online,Credit Card
CUST109271,POL209271,Neha Reddy,44,Delhi,Life,2022-07-27,Active,43480.62,942764.26,No Claim,0.0,1678.49,Branch,UPI
CUST109272,POL209272,Neha Kumar,28,Delhi,Term Life,2024-08-25,Active,27726.11,293670.26,No Claim,0.0,2935.74,Online,UPI
CUST109273,POL209273,Swathi Patel,35,Bengaluru,Life,2022-10-20,Active,26075.26,310128.04,No Claim,0.0,2410.88,Online,Debit Card
CUST109274,POL209274,Sneha Iyer,48,Ahmedabad,Term Life,2023-07-28,Active,17618.27,367854.18,Denied,72756.71,602.14,Online,Credit Card
CUST109275,POL209275,Aishwarya Das,28,Chennai,Auto,2025-03-14,Active,26494.48,640449.89,No Claim,0.0,2918.21,Agent,Credit Card
CUST109276,POL209276,Manoj Verma,39,Bengaluru,Life,2023-12-23,Active,36718.46,1054602.82,No Claim,0.0,3992.2,Broker,UPI
CUST109277,POL209277,Ravi Singh,52,Kolkata,Auto,2025-07-15,Active,20328.25,241716.26,No Claim,0.0,918.58,Online,Debit Card
CUST109278,POL209278,Swathi Gupta,24,Kolkata,Term Life,2021-08-14,Active,28919.43,687956.17,No Claim,0.0,716.89,Agent,Bank Transfer
CUST109279,POL209279,Karthik Verma,42,Bengaluru,Travel,2021-04-15,Expired,7266.29,97000.62,No Claim,0.0,649.19,Broker,Bank Transfer
CUST109280,POL209280,Aishwarya Iyer,28,Chennai,Auto,2023-02-11,Active,14727.58,169757.2,Under Review,71261.52,1152.78,Broker,Auto Debit
CUST109281,POL209281,Naveen Iyer,63,Coimbatore,Term Life,2024-12-19,Active,23362.14,608852.61,No Claim,0.0,1343.61,Online,Auto Debit
CUST109282,POL209282,Neha Reddy,27,Chennai,Life,2024-07-02,Expired,31176.85,453806.97,Denied,138347.55,773.33,Partner,Credit Card
CUST109283,POL209283,Amit Nair,55,Chennai,Term Life,2022-03-05,Active,13937.87,213210.82,No Claim,0.0,500.0,Partner,Cash
CUST109284,POL209284,Anjali Mehta,36,Pune,Term Life,2022-03-10,Lapsed,12918.13,215844.21,Approved,11679.84,1034.96,Broker,UPI
CUST109285,POL209285,Naveen Joshi,58,Coimbatore,Travel,2024-05-15,Cancelled,6113.73,55105.81,Under Review,8827.05,532.82,Agent,UPI
CUST109286,POL209286,Manoj Menon,53,Kolkata,Term Life,2023-11-18,Active,29118.68,795133.47,No Claim,0.0,1183.44,Agent,Bank Transfer
CUST109287,POL209287,Pooja Reddy,65,Bengaluru,Auto,2022-11-13,Expired,12786.13,375458.31,Pending,58425.62,828.05,Online,UPI
CUST109288,POL209288,Suresh Reddy,69,Pune,Home,2024-09-21,Active,16028.5,200648.5,No Claim,0.0,1722.8,Broker,Debit Card
CUST109289,POL209289,Ravi Mehta,39,Mumbai,Auto,2022-08-11,Active,16373.16,158337.84,No Claim,0.0,720.92,Broker,Credit Card
CUST109290,POL209290,Naveen Mehta,28,Jaipur,Health,2025-07-10,Active,34921.1,655844.55,No Claim,0.0,3755.58,Broker,UPI
CUST109291,POL209291,Kavya Sharma,40,Ahmedabad,Auto,2023-12-29,Active,17374.36,390662.43,Approved,5022.84,848.77,Online,UPI
CUST109292,POL209292,Anjali Joshi,25,Ahmedabad,Health,2023-05-16,Active,17575.39,331372.44,No Claim,0.0,1860.06,Agent,Bank Transfer
CUST109293,POL209293,Pooja Patel,61,Bengaluru,Auto,2023-01-16,Expired,19368.75,433018.54,No Claim,0.0,1506.76,Agent,UPI
CUST109294,POL209294,Suresh Rao,30,Delhi,Health,2025-03-17,Active,15819.21,457568.83,No Claim,0.0,1508.46,Branch,Bank Transfer
CUST109295,POL209295,Aishwarya Singh,70,Bengaluru,Life,2024-04-05,Active,27086.74,414209.46,Pending,81277.68,1463.93,Partner,Auto Debit
CUST109296,POL209296,Arun Singh,46,Hyderabad,Health,2023-05-14,Expired,29825.6,821477.28,No Claim,0.0,1011.33,Agent,Credit Card
CUST109297,POL209297,Naveen Verma,68,Ahmedabad,Term Life,2025-10-20,Active,21766.96,434945.84,No Claim,0.0,759.07,Online,Credit Card
CUST109298,POL209298,Swathi Kumar,55,Delhi,Health,2025-12-14,Expired,12364.88,292904.58,No Claim,0.0,500.0,Broker,Bank Transfer
CUST109299,POL209299,Naveen Patel,55,Mumbai,Travel,2022-01-03,Expired,7135.11,187704.5,No Claim,0.0,500.0,Agent,Bank Transfer
CUST109300,POL209300,Divya Reddy,44,Delhi,Life,2021-09-08,Expired,40444.86,560560.82,No Claim,0.0,4378.53,Broker,Debit Card
CUST109301,POL209301,Priya Pillai,42,Ahmedabad,Auto,2023-05-09,Active,21043.43,332795.41,No Claim,0.0,1450.97,Branch,Bank Transfer
CUST109302,POL209302,Kavya Singh,32,Coimbatore,Life,2023-05-06,Active,29888.29,265446.66,Under Review,138371.61,1257.49,Online,Cash
CUST109303,POL209303,Sneha Sharma,49,Kolkata,Life,2025-09-06,Active,28184.32,708640.92,Denied,34798.58,2332.62,Broker,Auto Debit
CUST109304,POL209304,Ravi Nair,26,Pune,Home,2024-04-08,Expired,17104.8,163479.53,Under Review,16484.7,500.0,Agent,Credit Card
CUST109305,POL209305,Ravi Nair,48,Bengaluru,Home,2025-11-17,Active,9470.58,163338.41,Approved,11014.98,500.0,Branch,Debit Card
CUST109306,POL209306,Ravi Nair,43,Coimbatore,Health,2024-01-19,Expired,31451.95,818114.69,Pending,132248.35,2370.47,Agent,Credit Card
CUST109307,POL209307,Rahul Nair,68,Delhi,Auto,2022-07-15,Expired,26859.63,275826.54,No Claim,0.0,1838.84,Agent,UPI
CUST109308,POL209308,Santhosh Singh,34,Coimbatore,Term Life,2025-01-09,Active,21627.97,645707.44,No Claim,0.0,913.73,Branch,Auto Debit
CUST109309,POL209309,Swathi Nair,43,Jaipur,Life,2021-10-21,Cancelled,45553.07,930125.91,Under Review,242142.43,1125.69,Agent,UPI
CUST109310,POL209310,Manoj Rao,53,Jaipur,Life,2023-07-08,Active,32500.92,349380.98,No Claim,0.0,2606.16,Branch,UPI
CUST109311,POL209311,Suresh Sharma,45,Jaipur,Home,2024-03-19,Lapsed,8698.22,72310.5,No Claim,0.0,944.24,Online,Debit Card
CUST109312,POL209312,Swathi Reddy,43,Hyderabad,Life,2024-03-01,Active,29686.71,457146.02,Approved,39151.59,2876.08,Branch,Bank Transfer
CUST109313,POL209313,Ravi Joshi,36,Jaipur,Annuity,2022-03-09,Expired,34645.51,445262.29,No Claim,0.0,1390.32,Broker,Bank Transfer
CUST109314,POL209314,Divya Iyer,37,Jaipur,Home,2021-02-28,Active,11452.53,208411.95,No Claim,0.0,1027.81,Agent,Bank Transfer
CUST109315,POL209315,Meena Patel,66,Delhi,Auto,2023-08-27,Active,20482.05,373884.49,Under Review,15888.9,883.74,Agent,Cash
CUST109316,POL209316,Amit Reddy,49,Pune,Auto,2023-04-16,Cancelled,18904.76,216071.52,No Claim,0.0,1823.72,Online,Bank Transfer
CUST109317,POL209317,Aishwarya Reddy,33,Kolkata,Auto,2021-07-18,Lapsed,13288.93,298951.86,No Claim,0.0,1269.82,Branch,Debit Card
CUST109318,POL209318,Karthik Singh,26,Coimbatore,Life,2021-08-03,Active,30987.91,529070.73,Approved,50677.56,1304.63,Broker,Debit Card
CUST109319,POL209319,Swathi Menon,28,Coimbatore,Annuity,2023-06-17,Active,51375.51,1126362.45,No Claim,0.0,1129.06,Agent,Bank Transfer
CUST109320,POL209320,Sneha Sharma,24,Coimbatore,Home,2025-05-04,Active,16652.72,449652.97,No Claim,0.0,1203.73,Broker,Bank Transfer
CUST109321,POL209321,Pooja Kumar,64,Pune,Health,2022-04-17,Active,17361.61,203602.46,Denied,13673.15,1442.96,Agent,Credit Card
CUST109322,POL209322,Santhosh Iyer,70,Delhi,Auto,2025-11-03,Expired,23480.6,411521.38,Under Review,5329.58,1111.9,Online,UPI
CUST109323,POL209323,Santhosh Kumar,59,Chennai,Life,2021-09-04,Expired,42189.81,1118434.33,No Claim,0.0,2608.1,Agent,Credit Card
CUST109324,POL209324,Naveen Menon,32,Mumbai,Life,2022-01-17,Cancelled,26030.05,621853.79,No Claim,0.0,1714.98,Agent,Debit Card
CUST109325,POL209325,Arun Pillai,51,Ahmedabad,Home,2023-09-18,Active,9422.59,138687.08,No Claim,0.0,874.74,Agent,Debit Card
CUST109326,POL209326,Rahul Pillai,41,Ahmedabad,Home,2024-06-16,Active,23344.9,575167.72,Approved,60322.38,921.78,Online,Credit Card
CUST109327,POL209327,Naveen Mehta,24,Pune,Home,2023-07-16,Active,19506.62,319977.06,Approved,81582.96,570.08,Partner,Auto Debit
CUST109328,POL209328,Naveen Reddy,36,Hyderabad,Health,2024-10-22,Active,36092.83,1060050.49,No Claim,0.0,1695.85,Agent,Debit Card
CUST109329,POL209329,Ravi Reddy,24,Ahmedabad,Home,2024-04-06,Active,19709.97,268177.13,No Claim,0.0,1375.52,Agent,UPI
CUST109330,POL209330,Santhosh Joshi,34,Kolkata,Life,2022-07-14,Lapsed,19225.73,229168.8,Pending,35549.35,651.49,Partner,UPI
CUST109331,POL209331,Amit Verma,45,Jaipur,Home,2023-12-11,Expired,15396.89,420799.34,No Claim,0.0,660.16,Online,UPI
CUST109332,POL209332,Swathi Das,36,Hyderabad,Auto,2025-06-22,Active,10748.69,203465.4,Under Review,21007.03,747.82,Agent,Credit Card
CUST109333,POL209333,Rahul Sharma,24,Pune,Home,2025-10-18,Active,13884.66,338374.08,No Claim,0.0,1279.42,Branch,Credit Card
CUST109334,POL209334,Aishwarya Sharma,49,Chennai,Term Life,2022-11-20,Active,25448.81,735572.23,No Claim,0.0,577.08,Online,Credit Card
CUST109335,POL209335,Arun Reddy,51,Ahmedabad,Term Life,2022-01-15,Active,20901.45,257932.45,Approved,29420.9,1611.06,Broker,Auto Debit
CUST109336,POL209336,Priya Joshi,59,Bengaluru,Annuity,2022-04-19,Expired,36919.23,376694.94,No Claim,0.0,2155.91,Agent,Bank Transfer
CUST109337,POL209337,Meena Das,35,Delhi,Annuity,2024-01-09,Active,51891.95,662309.64,Under Review,46585.48,3955.59,Partner,Debit Card
CUST109338,POL209338,Kavya Rao,25,Pune,Travel,2022-11-28,Active,4841.29,50952.09,No Claim,0.0,500.0,Agent,Debit Card
